mean_centroid,std_centroid,mean_rolloff,std_rolloff,mean_zcr,std_zcr,mean_flux,std_flux,low_e,bpm_second,bpm_first,tempo_strength_second,tempo_strength_first,estimated_tempo,mean_centroid,std_centroid,mean_rolloff,std_rolloff,mean_zcr,std_zcr,mean_flux,std_flux,low_e,bpm_second,bpm_first,tempo_strength_second,tempo_strength_first,estimated_tempo,genre
536.4672852,301.7380371,1189.144531,578.5643921,0.049068116,0.022079933,91.49946594,81.06304169,0.592592593,58.72691761,39.15127841,0.681570875,0.681886686,117.4538352,1318.281006,684.2608032,3053.82666,1098.35144,0.164261743,0.118234165,164.9537048,183.060791,0.679012346,29.36345881,39.15127841,0.485836763,0.514186031,117.4538352,blues
1318.679565,320.3117981,3765.917725,329.5640564,0.122557841,0.059674848,444.4830322,151.0990448,0.558641975,161.4990234,184.5703125,0.838224369,0.852546083,117.4538352,1700.812134,483.2887878,4172.190918,491.7049866,0.184538618,0.09678334,451.7267151,201.1274261,0.567901235,117.4538352,86.1328125,0.747312252,0.782933087,117.4538352,blues
1214.543945,289.7133789,3478.077637,293.6977234,0.10478048,0.048103973,361.2366943,128.3573456,0.558641975,117.4538352,64.59960938,0.852414049,0.86581358,129.1992188,1682.851318,451.0473328,3986.301025,517.8661499,0.201746941,0.095667899,386.0535278,231.3849335,0.537037037,43.06640625,129.1992188,0.724714574,0.856961643,129.1992188,blues
1288.358643,401.8695679,3556.0354,600.8265381,0.126764446,0.074158914,373.7365112,142.6766815,0.466049383,92.28515625,161.4990234,0.818028069,0.824561295,129.1992188,1909.460815,512.6785278,4257.759277,404.7713013,0.235114589,0.119429,203.1382599,176.3838043,0.666666667,29.36345881,58.72691761,0.511941318,0.614976576,92.28515625,blues
1121.098389,314.8248291,3202.266357,390.6461792,0.095857084,0.047170188,365.3336487,146.2597046,0.592592593,129.1992188,64.59960938,0.839733897,0.8432285,129.1992188,1552.0802,428.6123047,3834.671387,570.8989258,0.169764906,0.093670405,379.2297363,280.3782043,0.598765432,32.29980469,129.1992188,0.670420637,0.720420069,129.1992188,blues
1279.063599,283.0312805,3681.47998,300.664856,0.108766727,0.03874724,519.7453003,103.4407806,0.5,67.99958882,99.38401442,0.906998319,0.911411531,129.1992188,1726.57019,421.1902161,4168.037598,425.056427,0.198260307,0.090991691,394.0371399,175.7374725,0.558641975,67.99958882,80.74951172,0.658938692,0.713677041,129.1992188,blues
871.9916382,288.5293274,3094.13501,421.227356,0.057897929,0.022900829,316.1654968,78.11416626,0.487654321,184.5703125,258.3984375,0.871851668,0.888239036,129.1992188,1351.290283,426.6556702,3950.844238,591.4909668,0.11750447,0.050508566,325.0410156,137.462616,0.570987654,258.3984375,64.59960938,0.718455322,0.740636292,129.1992188,blues
880.3452148,295.5920715,2972.911377,560.0099487,0.061669845,0.026565997,295.1205444,118.7111435,0.49382716,129.1992188,117.4538352,0.749056545,0.760489805,117.4538352,1434.558838,586.4415283,3820.515381,772.5266724,0.132407993,0.092970431,248.4134521,190.9431305,0.651234568,30.76171875,61.5234375,0.555316833,0.634271446,117.4538352,blues
1078.442383,285.8788452,3493.5625,418.0524902,0.087217443,0.040733561,260.6508484,104.0069885,0.555555556,75.99954044,161.4990234,0.855949005,0.860038886,143.5546875,1668.703369,403.0596008,4144.277344,368.3327026,0.186206475,0.074986972,184.1948547,156.7392883,0.700617284,75.99954044,143.5546875,0.53949211,0.578786717,143.5546875,blues
1302.491089,315.3284607,3474.023193,345.4780579,0.123612888,0.054989319,384.2691345,153.4785156,0.570987654,61.5234375,215.3320313,0.809318008,0.811847939,117.4538352,1742.241455,508.3872986,3960.381592,550.166687,0.213769078,0.111824542,480.2273254,300.7572327,0.546296296,129.1992188,117.4538352,0.696825523,0.728015525,117.4538352,blues
648.0418701,341.5124817,1894.988403,1128.036133,0.053816594,0.026302749,244.802475,109.9867172,0.5,258.3984375,64.59960938,0.729447543,0.736048626,129.1992188,1343.881592,660.4866333,3551.915039,1094.94458,0.128934935,0.108280249,124.5682144,142.7471466,0.672839506,31.51200457,61.5234375,0.482424328,0.57885754,129.1992188,blues
1248.063721,325.8247681,3286.837158,443.3059998,0.121611461,0.060239926,368.9539795,138.0591736,0.564814815,92.28515625,258.3984375,0.789780348,0.793850925,129.1992188,1580.63501,435.4143066,3776.02002,641.3754883,0.180496529,0.085794181,561.5623779,366.4754028,0.601851852,143.5546875,33.99979441,0.637539878,0.667768505,143.5546875,blues
1423.768311,272.0094299,3485.720703,325.8720093,0.154200271,0.052650869,551.7799683,116.0471649,0.530864198,49.69200721,215.3320313,0.87553543,0.877478821,99.38401442,1768.938599,386.74823,3787.318359,451.0280151,0.241303012,0.084856004,650.6504517,289.8546143,0.564814815,33.12800481,49.69200721,0.66746137,0.688817802,99.38401442,blues
951.6685791,540.1293335,2541.615723,1050.230957,0.101701364,0.097907409,198.5607147,139.350296,0.50617284,129.1992188,51.6796875,0.681564789,0.698654725,129.1992188,1515.681641,617.329834,3615.38501,776.1645508,0.182147771,0.127635822,204.2203369,296.2782593,0.728395062,25.33318015,24.84600361,0.489118055,0.592517963,143.5546875,blues
1595.042236,356.4855957,3611.031738,359.3954163,0.21291478,0.103352055,456.9606934,162.3004913,0.537037037,99.38401442,67.99958882,0.803033413,0.810926592,107.6660156,1843.011353,423.4636841,3831.415039,560.0584106,0.262950391,0.09539023,564.0413818,376.4976807,0.592592593,51.6796875,25.33318015,0.601401826,0.619311127,99.38401442,blues
1365.061768,306.1221924,3416.202881,357.6251831,0.134293199,0.06247079,490.3514099,154.0703888,0.524691358,215.3320313,92.28515625,0.83411992,0.834139005,117.4538352,1729.470337,461.3856201,3742.291016,578.4675293,0.231212869,0.099571176,680.7680054,353.8269653,0.543209877,44.55145474,92.28515625,0.621206731,0.683019649,92.28515625,blues
1474.450562,393.1137695,3478.808594,396.9336853,0.176071048,0.100801446,419.6125488,154.430069,0.524691358,129.1992188,67.99958882,0.791150407,0.791234739,129.1992188,1708.407349,507.9949646,3711.52002,629.9266968,0.238851786,0.116265021,499.9058533,317.1780396,0.570987654,67.99958882,64.59960938,0.670232423,0.676070228,129.1992188,blues
1072.505371,371.6703491,3028.538818,745.9787598,0.100431979,0.061034627,262.809906,154.1621704,0.521604938,143.5546875,51.6796875,0.711790326,0.727063044,143.5546875,1730.554443,557.5088501,3900.433594,676.1160889,0.213289097,0.114680164,264.3071594,331.144043,0.728395062,26.91650391,53.83300781,0.521787132,0.564803706,161.4990234,blues
1222.193604,346.0111084,3080.61084,511.239624,0.118308961,0.065054409,391.4023438,141.2042236,0.512345679,215.3320313,92.28515625,0.782843224,0.794378703,117.4538352,1664.463013,485.6045227,3611.563232,751.1727905,0.217480615,0.098859832,572.619873,353.0519409,0.543209877,30.76171875,46.14257813,0.603674154,0.661029357,92.28515625,blues
1366.244019,350.5687561,3475.618408,527.5704956,0.143406764,0.063530758,347.9632568,163.6195679,0.555555556,53.83300781,51.6796875,0.763798406,0.766338882,107.6660156,1817.853394,509.372467,3909.107178,601.0126343,0.248513266,0.119342603,481.3787231,425.1047974,0.648148148,53.83300781,26.3671875,0.603564006,0.609897375,107.6660156,blues
1613.771606,444.8349609,3699.789795,484.6074524,0.240187585,0.138180122,460.3348694,142.5581818,0.537037037,184.5703125,107.6660156,0.812103664,0.827091697,107.6660156,1788.040649,567.477356,3929.311035,604.6363525,0.248846844,0.124093935,571.1547852,407.7575378,0.632716049,53.83300781,26.91650391,0.6100107,0.727696803,107.6660156,blues
1340.439453,342.3078918,3301.824463,439.3286438,0.142223418,0.070691712,372.3131409,123.6237488,0.552469136,258.3984375,161.4990234,0.844421955,0.847704405,143.5546875,1688.451416,409.1965942,3727.636475,582.7039185,0.2194262,0.086521171,588.7908325,333.1244812,0.583333333,36.9140625,75.99954044,0.657826685,0.69790352,143.5546875,blues
1845.684937,349.4813232,4201.699707,299.3181458,0.266449124,0.087576643,632.0685425,150.0589752,0.487654321,64.59960938,215.3320313,0.851150907,0.859112084,129.1992188,1874.555908,469.3493347,4268.824707,401.3255615,0.263990343,0.106988788,531.3618164,235.864212,0.543209877,67.99958882,64.59960938,0.64004962,0.742199704,129.1992188,blues
1483.447388,399.2885132,3842.87915,494.8922729,0.154450834,0.071908675,469.1416931,169.7151489,0.564814815,107.6660156,117.4538352,0.847841312,0.850491432,117.4538352,1934.001953,761.1890869,4086.82251,711.8062744,0.289865494,0.182273015,448.0681763,304.8514404,0.558641975,107.6660156,56.17357337,0.694157776,0.757965528,117.4538352,blues
1680.233765,336.774353,4238.25293,252.4962769,0.178683773,0.069758683,390.8720703,217.5245514,0.592592593,161.4990234,92.28515625,0.822760936,0.826610284,129.1992188,2090.447266,602.7818604,4346.982422,496.6297302,0.30731833,0.143461138,461.0448914,407.3648071,0.617283951,92.28515625,44.55145474,0.622115421,0.649324703,92.28515625,blues
1784.129272,256.7322083,4238.119629,144.6335449,0.214502633,0.059030231,481.119873,118.0445099,0.524691358,75.99954044,161.4990234,0.853135829,0.869529169,107.6660156,1966.006226,448.0004578,4342.5625,325.9302368,0.273334861,0.10017667,559.3666382,326.2916565,0.570987654,161.4990234,75.99954044,0.663849878,0.724009808,161.4990234,blues
1720.306763,320.8805847,4149.827148,267.4593201,0.181537986,0.054986358,467.3263855,182.4530182,0.546296296,53.83300781,107.6660156,0.856941276,0.860150428,107.6660156,2128.842529,598.2174072,4360.041504,433.9085999,0.320691347,0.159103304,482.3203735,328.2117004,0.574074074,26.91650391,53.83300781,0.690147314,0.793683526,107.6660156,blues
1435.483521,377.7410889,3778.212891,475.5447998,0.153115034,0.076732121,510.1208496,151.5035248,0.564814815,184.5703125,161.4990234,0.839670403,0.867772189,107.6660156,1756.033569,665.5755005,3936.422363,720.1865845,0.247613683,0.150259331,567.5014038,316.7073975,0.574074074,53.83300781,161.4990234,0.623296047,0.671582752,161.4990234,blues
1481.119873,294.3692322,3845.371094,282.0750732,0.155033454,0.050280426,551.9033813,130.0910187,0.558641975,184.5703125,80.74951172,0.886678671,0.886762395,107.6660156,1821.783936,541.9094238,4008.399414,487.5578613,0.253574193,0.119584516,494.5483093,256.1325684,0.533950617,40.37475586,161.4990234,0.694944233,0.707845712,161.4990234,blues
1693.219727,303.4507141,4151.123047,185.577179,0.196145669,0.065597326,431.6865845,156.2984009,0.564814815,107.6660156,161.4990234,0.820142199,0.837092279,107.6660156,1849.078491,504.8667297,4270.087402,453.3278198,0.256411791,0.115806304,517.4091187,295.9449158,0.558641975,161.4990234,20.18737793,0.632302421,0.645190032,161.4990234,blues
1558.588501,381.5419922,4039.569092,423.4858093,0.168050259,0.068747021,429.7338562,192.3826904,0.555555556,129.1992188,258.3984375,0.803648968,0.811007434,117.4538352,1931.630737,675.9415894,4220.707031,638.5102539,0.280211568,0.160363346,366.9711304,238.1470337,0.589506173,40.37475586,80.74951172,0.63643646,0.656383519,80.74951172,blues
1309.671631,323.686615,3336.516602,475.5457764,0.132714391,0.045446865,468.384491,212.2293243,0.533950617,75.99954044,143.5546875,0.826298791,0.831362407,143.5546875,1712.071533,548.3873291,3794.329834,683.1262817,0.230566859,0.107845888,446.6111145,281.8506775,0.589506173,75.99954044,143.5546875,0.72753294,0.732624682,143.5546875,blues
1706.82312,286.7220764,4177.939941,182.1743469,0.210182816,0.071245946,564.0493164,136.3535461,0.50308642,75.99954044,71.77734375,0.874248533,0.877408254,143.5546875,1831.58374,447.6981812,4273.410645,336.9744568,0.250306398,0.102567807,529.8626709,273.928772,0.589506173,36.9140625,75.99954044,0.748386657,0.749745156,143.5546875,blues
1406.262695,283.9109497,4143.446777,288.4787292,0.124559261,0.037260406,391.6516724,112.1224823,0.512345679,258.3984375,184.5703125,0.862720838,0.869813927,107.6660156,1824.510986,446.7642212,4440.05957,398.0116882,0.22595121,0.092355132,215.3626709,193.2977448,0.641975309,34.91870777,67.99958882,0.602452794,0.618229795,107.6660156,blues
1405.303223,273.3270874,3628.378174,378.217041,0.148099408,0.043782596,514.0613403,150.3261261,0.567901235,47.8515625,99.38401442,0.831156459,0.868353839,99.38401442,1714.142578,422.2165527,3970.118164,535.6656494,0.220835954,0.090647213,384.3440247,223.7328033,0.580246914,47.8515625,99.38401442,0.687473827,0.737715302,99.38401442,blues
1284.62439,297.2506409,3410.42041,491.1736145,0.145100281,0.050273322,411.191803,155.1439362,0.564814815,161.4990234,117.4538352,0.794793844,0.811511386,107.6660156,1581.57312,466.1388855,3835.834473,725.7497559,0.19013989,0.082802728,498.0325928,302.3357239,0.567901235,53.83300781,56.17357337,0.594424178,0.612809905,107.6660156,blues
1247.31543,490.7854919,3160.828369,750.6742554,0.136498377,0.083273746,347.6324463,190.6512299,0.475308642,215.3320313,258.3984375,0.797493908,0.802197003,117.4538352,1593.258057,662.9958496,3613.989258,1023.838562,0.200645104,0.127684981,604.6269531,527.2798462,0.592592593,80.74951172,58.72691761,0.579952346,0.657427896,117.4538352,blues
1500.93042,326.6943359,3641.27124,242.5341187,0.175728425,0.086568542,392.8974609,140.6166077,0.478395062,39.15127841,58.72691761,0.814012133,0.844082328,117.4538352,2102.638184,473.0400696,4313.486328,466.822998,0.307463229,0.119888201,296.4501343,207.0512695,0.595679012,58.72691761,39.15127841,0.689362685,0.700116314,117.4538352,blues
1355.942871,275.2286377,3229.183105,351.8799744,0.159416661,0.052354757,481.7934875,176.1089325,0.555555556,161.4990234,99.38401442,0.814673113,0.821847214,143.5546875,1690.793945,465.4317627,3794.994629,625.729187,0.225588962,0.090329811,688.8776855,333.5903015,0.487654321,143.5546875,36.9140625,0.708389219,0.721698511,99.38401442,blues
1513.755249,232.4619293,3660.976807,258.4799194,0.176181227,0.037320811,648.5234375,160.7981262,0.570987654,80.74951172,161.4990234,0.860929537,0.893261446,117.4538352,1744.89502,350.003479,3903.192139,524.0533447,0.230379701,0.061265208,790.965271,263.8938599,0.466049383,80.74951172,117.4538352,0.727268843,0.748528562,117.4538352,blues
1500.910156,260.5025024,3806.625,296.1026306,0.169855461,0.047374628,510.7608032,125.6788864,0.570987654,75.99954044,161.4990234,0.873169556,0.882537874,117.4538352,1836.342041,412.2434692,4217.450684,433.5082703,0.23963666,0.09111692,700.2418823,280.700531,0.487654321,39.15127841,161.4990234,0.690448239,0.752638768,161.4990234,blues
