mean_centroid,std_centroid,mean_rolloff,std_rolloff,mean_zcr,std_zcr,mean_flux,std_flux,low_e,bpm_second,bpm_first,tempo_strength_second,tempo_strength_first,estimated_tempo,genre
1370.525818,345.5859222,3545.086426,584.0695496,0.133860003,0.064023873,244.345047,142.1804504,0.601851852,43.06640625,129.1992188,0.679264567,0.732605799,129.1992188,blues
1471.534241,273.9289627,3903.856567,433.9969635,0.131140117,0.055083196,226.4527359,65.01626778,0.569444444,114.2916166,215.3320313,0.75735099,0.770505451,129.1992188,blues
1092.620178,258.2421036,3486.019287,502.5920105,0.086814446,0.041955305,161.7708893,48.9485054,0.552469136,64.59960938,193.7988281,0.790762691,0.831362202,129.1992188,blues
1144.320282,370.9646225,3397.610474,755.6647797,0.085631097,0.050204364,128.5111008,80.64414597,0.62037037,80.74951172,117.4538352,0.607087074,0.633603832,117.4538352,blues
1304.508484,306.2974167,3728.883057,516.3099289,0.108726725,0.047579361,141.6100388,77.01323318,0.569444444,63.83961397,143.5546875,0.643769986,0.672825688,143.5546875,blues
1467.705872,314.3079834,3675.033203,503.9530106,0.14667305,0.055360395,241.9608383,119.8343487,0.583333333,129.1992188,89.48863636,0.729596182,0.7470623,117.4538352,blues
825.8768616,357.6288223,2496.090576,1131.516113,0.058036039,0.030791155,75.1379528,51.46010971,0.532407407,96.89941406,51.60030242,0.551615964,0.596845675,129.1992188,blues
1390.774109,338.6198349,3511.789551,585.7368011,0.138905074,0.063978951,359.2474213,182.3551407,0.594135802,143.5546875,33.99979441,0.688062111,0.699047161,143.5546875,blues
1588.099426,282.1313629,3617.295532,400.363472,0.177579667,0.06308767,412.1855469,123.1804619,0.512345679,108.8491587,49.69200721,0.744054486,0.764981107,99.38401442,blues
1140.64563,516.8768768,2898.924072,1089.720123,0.120407742,0.085975088,145.21064,154.2165565,0.584876543,24.85519562,49.69200721,0.537348484,0.600090392,143.5546875,blues
1711.057007,358.2871552,3719.428833,470.1845779,0.218652643,0.090893783,390.3826294,189.0355949,0.594135802,38.50643382,74.53801082,0.610593428,0.620267205,99.38401442,blues
1563.299927,352.465271,3577.884644,507.373848,0.177773617,0.076462748,446.8898773,175.9372826,0.552469136,65.34213362,92.28515625,0.707278862,0.731313858,92.28515625,blues
1572.656921,404.2752838,3579.263306,567.4381561,0.192587331,0.090031829,328.0497513,165.7621765,0.547839506,67.99958882,64.59960938,0.693185477,0.715554223,129.1992188,blues
1332.603027,434.5756531,3345.887451,772.4358215,0.143102635,0.087616649,208.401207,198.0564117,0.591049383,52.75634766,26.6418457,0.57220425,0.589750932,161.4990234,blues
1462.78894,382.3171082,3356.454712,638.7515869,0.162985563,0.080764964,367.9996643,183.2901306,0.535493827,184.5703125,46.14257813,0.642249018,0.692460705,92.28515625,blues
1539.551636,401.5966797,3624.556519,611.4437256,0.168549858,0.077714939,345.3049774,217.0180969,0.608024691,40.10009766,40.10009766,0.629184682,0.649850659,107.6660156,blues
1707.353516,447.7296753,3784.393921,547.5950012,0.228107333,0.108272454,365.8775482,196.5378304,0.635802469,80.74951172,121.1242676,0.633459645,0.702700798,107.6660156,blues
1513.420044,346.1545715,3506.140503,517.3762894,0.171743687,0.073785475,394.1907501,169.2667961,0.570987654,105.5955153,109.777114,0.737568306,0.778575504,143.5546875,blues
1848.430054,323.8637924,4211.502441,320.6322784,0.23995062,0.076867716,294.105835,76.05633736,0.532407407,67.99958882,64.59960938,0.737362277,0.801154493,129.1992188,blues
1608.333801,466.6954041,3931.271606,607.1656647,0.174114905,0.087463256,212.5430794,99.80209541,0.563271605,107.6660156,117.4538352,0.763440785,0.783465615,117.4538352,blues
1802.662476,415.1172791,4246.011963,417.8613052,0.210397147,0.089246191,212.5479584,141.3208351,0.570987654,68.4183055,68.4183055,0.702756943,0.720602855,92.28515625,blues
1839.55481,256.1394348,4253.954102,223.6464081,0.225417636,0.060286021,258.7315445,83.52040863,0.50617284,100.3251509,118.7492819,0.782344595,0.79613347,161.4990234,blues
1827.405762,363.0147552,4195.302612,344.2008743,0.21292685,0.078156717,214.1859665,100.4511967,0.535493827,26.91650391,80.74951172,0.753054333,0.813300551,107.6660156,blues
1553.742737,411.0005188,3860.873169,556.0430603,0.170525622,0.082797717,244.2098618,103.5738983,0.558641975,47.10388184,161.4990234,0.724327923,0.771401775,161.4990234,blues
1614.27948,336.9165039,3883.652588,411.4235077,0.182582475,0.07141122,289.4369888,106.8542709,0.550925926,47.10388184,161.4990234,0.760892838,0.786847702,152.5268555,blues
1724.644836,307.3658142,4177.840088,292.6927032,0.199366666,0.069763783,221.3055267,83.46430397,0.527777778,53.83300781,161.4990234,0.692056035,0.743268619,161.4990234,blues
1639.369324,392.2864609,4050.767822,583.0892944,0.186974734,0.071130142,221.9513168,105.8364067,0.529320988,58.18714815,59.95039506,0.740037338,0.750053401,104.9743652,blues
1457.08429,338.5100861,3585.976074,566.4315033,0.152623743,0.058364753,233.72509,110.7038002,0.540123457,109.777114,54.34570313,0.780976857,0.782204514,143.5546875,blues
1721.366028,263.0009308,4188.656738,248.5890694,0.203581579,0.066029208,238.6252823,70.40313721,0.515432099,109.777114,109.777114,0.799369079,0.83210474,143.5546875,blues
1530.797363,306.3874207,4193.657715,446.9349823,0.148662396,0.055139588,147.4838104,64.77800369,0.526234568,34.91870777,50.99969161,0.716592354,0.753147502,107.6660156,blues
1532.45697,276.6857147,3765.419556,456.5324554,0.164706245,0.05897693,496.6313324,184.7448502,0.546296296,48.77178486,73.61778846,0.725669111,0.768939518,99.38401442,blues
1413.371887,299.0735703,3647.252686,560.4578705,0.15327654,0.0573848,385.463028,176.3187485,0.530864198,86.8137043,85.64342152,0.65429311,0.671601282,107.6660156,blues
1478.282715,526.9151154,3460.216431,869.34729,0.173566248,0.091255318,480.4431152,328.0869598,0.510802469,122.347745,137.0294744,0.625415805,0.687967255,117.4538352,blues
1769.350342,320.8127594,3927.932129,384.5800323,0.218453415,0.093876056,394.6702728,185.353241,0.533950617,39.15127841,58.72691761,0.762776302,0.783076443,117.4538352,blues
1495.884216,275.5806885,3533.272949,527.0692902,0.172592707,0.058300221,549.4814301,218.8999596,0.581790123,36.9140625,79.05546602,0.7501126,0.765383846,121.469351,blues
1619.400269,210.6075974,3759.072754,406.4615097,0.195478529,0.048470942,601.9320984,168.0510445,0.554012346,144.2223837,187.9261364,0.786733226,0.801709592,117.4538352,blues
1651.227722,262.6711121,3984.207397,403.8056793,0.190741375,0.055939607,541.0922394,157.9263115,0.533950617,39.15127841,121.1242676,0.745323961,0.771230888,161.4990234,blues
1409.481689,311.35112,3347.017334,571.180191,0.168232135,0.069917602,491.9591064,216.4447098,0.581790123,145.6657858,58.72691761,0.769445735,0.786225992,117.4538352,blues
1638.461487,262.7266006,3739.898804,517.9223175,0.214332826,0.058304068,565.8506927,221.307972,0.50462963,184.5703125,75.53185096,0.719842773,0.742480631,103.525015,blues
1446.572754,215.8338776,3467.892456,418.7146988,0.166629933,0.048757585,530.7446747,172.6919937,0.526234568,112.5599254,80.35561166,0.655086358,0.672273765,123.326527,blues
1606.385193,269.568428,3902.942993,363.5493698,0.18908409,0.061266467,463.8972778,178.1328659,0.586419753,151.4749461,129.1992188,0.772427298,0.794756063,129.1992188,blues
1515.25531,295.9033356,3431.123047,538.8755035,0.200961314,0.063828392,540.5925446,238.0022659,0.487654321,52.04316356,36.31912071,0.626747518,0.648168627,107.6660156,blues
966.8582764,417.5970154,2404.358276,990.6139526,0.103603926,0.058160227,208.2508011,124.2651711,0.578703704,47.8515625,107.6660156,0.654363747,0.686857521,143.5546875,blues
865.806488,465.2229614,2189.126038,1139.409241,0.086130703,0.064688345,178.3288193,121.0080223,0.549382716,58.72691761,30.76171875,0.562019213,0.590694755,95.36132813,blues
968.2221069,358.5535278,2563.28186,891.8542175,0.085320922,0.048923575,215.1612778,107.2463074,0.560185185,103.0252391,64.59960938,0.63663633,0.668454455,86.1328125,blues
791.1278381,256.0828018,2148.501953,641.2962952,0.070057414,0.036222689,158.3360138,71.72044563,0.578703704,161.4990234,43.06640625,0.687691366,0.700701416,86.1328125,blues
695.2233734,352.8226624,1681.284729,886.5597534,0.069994022,0.051231886,51.7057476,53.8081913,0.655864198,85.64342152,85.64342152,0.46735268,0.488143858,107.6660156,blues
1006.240967,470.4950485,2627.383057,1010.709076,0.090051292,0.0632641,178.6607475,89.33475685,0.554012346,31.50274723,107.6660156,0.603160563,0.644691398,143.5546875,blues
784.1668701,350.6144943,1922.30365,857.8913879,0.077260129,0.043220535,126.5414162,90.74660492,0.574074074,31.13686166,31.13686166,0.555118101,0.584689667,129.1992188,blues
718.2202454,460.397522,1700.724365,1070.185333,0.070974358,0.059330541,61.20960999,62.32071304,0.62654321,58.18714815,86.1328125,0.505201407,0.517434823,99.10167347,blues
552.0685272,227.7337418,1222.142151,543.1854248,0.058498658,0.032686418,36.74719334,51.76041031,0.635802469,45.44344815,34.88479294,0.357675573,0.393095551,72.42986506,blues
882.9670715,460.4726486,2191.335815,1102.619904,0.092590049,0.068710387,153.6300774,125.414978,0.575617284,107.6660156,99.38401442,0.650161801,0.672032348,99.38401442,blues
966.6799622,385.752594,2450.780884,858.6577148,0.100957241,0.054684866,269.6072006,117.5381317,0.535493827,36.57553641,98.59940378,0.671245482,0.684824822,129.1992188,blues
814.8859558,320.9945221,1955.268005,836.1990051,0.083126297,0.048230668,48.28310871,48.54799557,0.604938272,258.3984375,99.10167347,0.605511236,0.617505021,129.1992188,blues
905.9268799,353.6395416,2376.461304,790.1074982,0.084957918,0.048032918,272.6302872,129.6630516,0.557098765,61.5234375,88.09037642,0.685555553,0.711686691,117.4538352,blues
1664.090332,365.9593658,3935.143188,495.5523682,0.204998121,0.080205517,276.7338028,142.9817734,0.554012346,36.59458596,61.5234375,0.678169677,0.724017031,129.1992188,blues
1178.681824,416.7228546,2944.0177,833.3993225,0.127648942,0.071806191,181.0020409,172.0839863,0.591049383,38.45214844,61.5234375,0.450482762,0.518136605,92.28515625,blues
1257.345947,181.9200821,2790.011963,462.981102,0.176875547,0.042730885,52.94699097,25.92287445,0.603395062,80.45372596,92.28515625,0.790400828,0.837609721,92.28515625,classical
1134.768066,199.2357712,2611.864624,487.3820648,0.149857059,0.04522082,26.63346338,10.95192826,0.606481481,129.1992188,107.6660156,0.781044098,0.798703649,117.4538352,classical
1231.998169,167.7504082,2853.29895,423.4526672,0.158528395,0.041331029,66.41004562,21.35106468,0.587962963,215.3320313,184.5703125,0.856839814,0.862253883,99.38401442,classical
1334.385742,283.0897598,3060.722168,600.904007,0.190788917,0.068784174,30.00283718,19.6450696,0.62037037,69.88846628,143.5546875,0.77333175,0.783113118,129.1992188,classical
1388.184937,182.3349152,3192.563232,390.9520187,0.193838596,0.043943791,53.07312202,17.08225024,0.537037037,80.74951172,121.1242676,0.846066672,0.872166942,134.5825195,classical
1190.798401,258.0598602,2914.376099,496.0971909,0.13347587,0.054853052,62.18181419,36.36506033,0.49537037,95.703125,46.99707031,0.63422064,0.640213651,143.5546875,classical
1159.067017,250.7492981,2850.192017,488.5189819,0.136854593,0.057209847,35.04995537,22.74683857,0.600308642,99.97558594,99.97558594,0.836788472,0.850172544,103.525015,classical
1112.782562,321.0905075,2747.194824,676.1779327,0.11975117,0.060343849,51.24928665,36.09952688,0.600308642,143.5546875,89.72167969,0.646799545,0.650828847,107.6660156,classical
1242.114807,260.8149719,2981.484741,514.1894836,0.142096639,0.056593683,44.69053268,28.39002657,0.615740741,69.88846628,129.1992188,0.752101598,0.776205236,136.3769531,classical
986.1552734,334.1233215,2661.859375,690.5354156,0.097745303,0.063118368,17.56506348,11.40966606,0.587962963,164.0625,258.3984375,0.803867775,0.83512133,123.326527,classical
1202.333069,290.0078354,2855.890991,612.0999298,0.142015886,0.05605467,39.25528526,28.02594543,0.646604938,141.9771635,146.1181641,0.695708748,0.708190256,103.525015,classical
844.4634094,238.9376831,1879.95166,559.9713593,0.109122936,0.041148541,17.70748425,7.588379502,0.583333333,75.99954044,152.5268555,0.838404306,0.857687499,143.5546875,classical
1032.83847,358.966423,2395.23645,700.3940582,0.120965451,0.056418211,27.12842178,17.77980137,0.586419753,99.38401442,89.20898438,0.741662398,0.762056123,95.83458534,classical
1133.683258,361.880394,2652.139648,677.82724,0.137059871,0.061035704,39.6237669,36.53493738,0.679012346,91.0267223,95.36132813,0.664423768,0.689810401,129.1992188,classical
1091.734192,261.9071045,2551.85083,530.1836395,0.127288964,0.0413244,39.96372604,36.15316534,0.609567901,73.8884421,90.234375,0.759287791,0.764229747,143.5546875,classical
1133.539124,272.1334991,2724.863892,615.2211914,0.125969015,0.048465788,10.10595584,7.935527086,0.691358025,86.1328125,78.37452608,0.834661718,0.85204702,129.1992188,classical
825.0668335,205.5454559,2060.358643,574.1943207,0.084862074,0.029805421,7.384759188,4.578546882,0.544753086,62.70658053,49.69200721,0.765674725,0.818530476,99.38401442,classical
1153.145996,275.3320618,2513.536255,583.1594086,0.152743727,0.051869327,50.01897049,45.33065033,0.625,126.8920898,113.8183594,0.649450423,0.685192123,86.1328125,classical
961.6506653,347.3515701,2196.48645,739.3701172,0.117425978,0.052594512,16.80736113,19.89886475,0.728395062,41.67716734,40.37475586,0.704287907,0.736054774,129.1992188,classical
974.5663452,338.3204575,2444.567017,752.7347717,0.105580442,0.058865047,8.195975542,5.502900839,0.611111111,150.7324219,92.28515625,0.721484629,0.729894646,99.38401442,classical
1047.388794,264.8133316,2433.451294,567.5460358,0.128174961,0.044629649,51.51849937,33.62590313,0.583333333,71.77734375,47.8515625,0.643959651,0.668566992,143.5546875,classical
1138.973694,238.5596848,2635.075928,533.9657898,0.140665002,0.043216677,67.47803402,61.03572416,0.625,88.77724095,258.3984375,0.719654275,0.747188288,129.1992188,classical
1000.922028,229.8369751,2351.239746,532.3020477,0.121193368,0.042412823,61.58577728,41.70129204,0.49845679,134.5825195,80.74951172,0.753249961,0.768887566,107.6660156,classical
808.1236267,204.8369675,2051.635681,517.4602356,0.083921736,0.036824185,13.62760687,7.646164417,0.564814815,86.1328125,95.83458534,0.788824903,0.809761867,99.38401442,classical
1064.291992,174.2516937,2477.016235,407.8550797,0.128326651,0.033519479,92.51092148,31.71892595,0.569444444,161.4990234,143.5546875,0.75724054,0.767743872,143.5546875,classical
1040.848877,199.8859673,2392.694336,395.3579483,0.127256509,0.03647314,92.04441452,29.76621151,0.554012346,67.99958882,33.12800481,0.770492818,0.790324937,129.1992188,classical
1102.243591,309.7588654,2391.514648,563.029953,0.144992363,0.051110495,50.740839,54.91044617,0.703703704,78.37452608,161.4990234,0.652153166,0.666672638,152.5268555,classical
770.6405334,147.8237038,1696.819641,407.3737564,0.094364315,0.030666368,23.79123211,12.79020309,0.609567901,116.6381836,118.7492819,0.833316838,0.840192469,136.3769531,classical
1103.939697,267.1575851,2486.553345,602.1148376,0.144009009,0.04543425,81.9035759,36.74532318,0.595679012,98.69384766,161.4990234,0.735425812,0.789637838,161.4990234,classical
1292.097351,380.8754272,2922.899658,592.2385254,0.16437494,0.07505391,56.83931541,49.78271627,0.595679012,107.6660156,105.7771382,0.767968806,0.81167446,143.5546875,classical
1054.875366,268.5901489,2494.578247,572.1482697,0.121986546,0.047551433,39.64877415,22.75769401,0.567901235,166.3929332,166.3929332,0.829920388,0.83216253,117.4538352,classical
706.331543,238.6452675,1694.958923,642.0045166,0.077506159,0.037758143,36.15352058,30.32202864,0.651234568,139.4764293,112.5599254,0.651348037,0.669487234,107.6660156,classical
711.1896057,178.0396519,1520.317261,405.5726318,0.080333963,0.029105,5.408571362,3.396208018,0.546296296,121.469351,236.8652344,0.892254488,0.893005831,117.4538352,classical
956.8310547,359.8466034,2335.272583,719.1959229,0.106889822,0.05653281,12.21092153,13.87167811,0.529320988,117.9199219,236.8652344,0.81192939,0.814746499,123.326527,classical
1150.921875,326.8593903,2748.440796,576.3829041,0.130789947,0.06533201,42.47840214,29.802701,0.638888889,129.1992188,258.3984375,0.847741858,0.856807222,123.326527,classical
863.8614197,390.5076218,1973.062683,789.6893768,0.105542712,0.067367913,57.55558872,39.935853,0.614197531,49.69200721,109.777114,0.680320404,0.7072747,143.5546875,classical
1025.300476,347.5972366,2493.481812,842.7397461,0.109885164,0.049701131,13.51976609,10.32897341,0.615740741,138.4277344,151.0120739,0.780646604,0.782542872,117.4538352,classical
1314.815186,326.2228394,2922.667114,519.6863251,0.174141325,0.070382556,57.97589684,46.74741125,0.675925926,143.5546875,113.0493164,0.698631445,0.737421249,161.4990234,classical
1120.334229,268.2192383,2538.109985,546.9819336,0.139275622,0.05202831,53.85030937,43.98593187,0.614197531,130.4415189,130.5042614,0.641836058,0.64814153,117.4538352,classical
1282.518005,289.1394005,2939.763916,479.5021286,0.164823223,0.06468316,17.5334115,21.89440078,0.645061728,184.5703125,161.4990234,0.783225354,0.785087521,123.326527,classical
1183.726563,262.0461082,2747.942505,580.9194946,0.144295786,0.054405406,22.55047655,18.26583314,0.523148148,151.0120739,121.469351,0.780613126,0.787649796,117.4538352,classical
1185.014099,299.6833878,2653.817749,559.7778931,0.150348365,0.061076757,20.17490578,20.21281862,0.648148148,164.0625,193.7988281,0.713422688,0.736940292,129.1992188,classical
1147.989136,129.5701351,2313.403442,328.4455109,0.178818449,0.027937318,171.8451004,71.91935349,0.516819572,123.4220179,63.06152344,0.644340876,0.656598379,141.9771635,classical
799.4411926,384.2111359,1601.448914,646.8078156,0.103784293,0.048661597,80.91546249,56.26053238,0.518518519,95.36132813,117.4538352,0.604999596,0.614860185,123.326527,classical
977.178772,218.6195984,2146.757385,506.5855255,0.130430717,0.040818335,16.27402401,8.627507925,0.524691358,123.326527,102.5993796,0.700652456,0.710994988,129.1992188,classical
947.6471863,133.6909142,2080.223389,350.8836594,0.120851859,0.030310202,152.7868423,72.53697586,0.52,99.38401442,92.28515625,0.658275651,0.761788141,92.28515625,classical
1425.577881,188.0581245,3264.805786,386.4082947,0.188407883,0.040370948,188.826149,48.39816189,0.533950617,61.5234375,96.89941406,0.814967132,0.820236931,129.1992188,classical
965.2807312,162.8162041,2237.94104,338.8837585,0.121657502,0.034446394,8.346785784,5.651144862,0.513888889,215.3320313,80.74951172,0.868588972,0.87021365,123.326527,classical
1094.41037,352.9459267,2356.340576,715.6710205,0.139252085,0.055171008,209.6421394,124.2316837,0.560185185,184.5703125,152.5268555,0.664611895,0.675265461,130.5042614,classical
1552.814392,426.6575394,3468.695923,552.351593,0.198717616,0.082114829,202.1581573,111.6578388,0.465944272,87.69177743,37.45691636,0.630662638,0.687361028,121.469351,classical
972.740509,231.8766327,2552.615112,461.4560394,0.096675161,0.039542823,7.438897133,4.196303129,0.566358025,179.4433594,236.8652344,0.930914521,0.933288076,117.4538352,classical
1019.707794,375.111824,2494.351563,935.0781403,0.130277367,0.089685722,125.8788033,118.9628506,0.495356037,75.99954044,107.6660156,0.52784636,0.555546293,123.326527,classical
1542.601318,437.8360138,3517.970337,557.3178864,0.188613914,0.091680322,105.1305618,68.47725773,0.521604938,67.29125977,121.1242676,0.672487777,0.721012957,161.4990234,classical
1256.944153,231.57164,2821.06311,567.7560425,0.17355752,0.054985318,217.6921997,110.4650421,0.536585366,53.83300781,125.6103516,0.615155139,0.624590356,107.6660156,classical
1420.508789,274.6437454,2816.431641,446.4034576,0.199941881,0.07312843,283.5461426,114.1294289,0.483282675,172.265625,99.38401442,0.794831692,0.801875804,112.5599254,classical
865.1204529,252.9378281,1888.159546,643.0385437,0.105603084,0.042809991,6.969452024,4.812468052,0.540123457,89.20898438,150.7324219,0.786594573,0.793637636,117.4538352,classical
1388.029114,213.4261475,3009.265137,344.2557983,0.175410517,0.060556037,236.9476852,79.53778076,0.475308642,72.76329627,92.28515625,0.58318503,0.589224409,114.2916166,classical
1228.733459,356.9592285,2771.120483,726.265274,0.159386471,0.0652785,23.66977835,17.91026068,0.586419753,134.5825195,113.0493164,0.573358574,0.583511662,107.6660156,classical
906.2256165,181.5940971,1921.904968,388.4030762,0.132104602,0.045295666,22.37150002,9.903977156,0.580246914,116.6381836,105.7771382,0.799330329,0.801559646,123.326527,classical
