mean_centroid,std_centroid,mean_rolloff,std_rolloff,mean_zcr,std_zcr,mean_flux,std_flux,low_e,bpm_second,bpm_first,tempo_strength_second,tempo_strength_first,estimated_tempo,mean_centroid,std_centroid,mean_rolloff,std_rolloff,mean_zcr,std_zcr,mean_flux,std_flux,low_e,bpm_second,bpm_first,tempo_strength_second,tempo_strength_first,estimated_tempo,genre
1070.063599,498.0432739,2518.088623,1113.62854,0.126785591,0.082348488,261.9346008,278.3058167,0.641975309,67.99958882,51.6796875,0.602002205,0.704948851,107.6660156,777.8720093,137.5507202,2479.774414,397.8900452,0.052743431,0.013911063,67.3922348,17.59255028,0.555555556,67.99958882,215.3320313,0.759561408,0.787503362,107.6660156,blues
951.8884277,566.5206299,2192.133057,1128.398315,0.108197689,0.091435954,170.0755463,133.9307556,0.580246914,43.06640625,64.59960938,0.604079464,0.63803163,129.1992188,762.2416382,262.9186401,2194.060547,806.2093506,0.050428059,0.023133891,118.0695877,68.77059937,0.611111111,43.06640625,129.1992188,0.624670111,0.659742526,129.1992188,blues
817.1873169,475.5183105,1950.250366,1086.177246,0.081812389,0.064564683,215.1231842,137.02565,0.546296296,92.28515625,86.1328125,0.654986207,0.658362511,143.5546875,582.6998291,92.33380127,1640.743652,412.9681091,0.03697655,0.008074879,100.9979553,31.26682472,0.564814815,86.1328125,143.5546875,0.739295285,0.761423527,143.5546875,blues
790.1958618,379.6846619,1898.776611,921.6455688,0.083437987,0.059596937,181.7786865,121.8994751,0.552469136,75.99954044,161.4990234,0.629777342,0.637269065,143.5546875,637.4345703,104.6090927,1837.234131,400.6499023,0.04275291,0.009955721,74.99798584,20.77231407,0.527777778,75.99954044,215.3320313,0.705255114,0.719483786,117.4538352,blues
906.9815674,714.4151611,2034.85437,1133.996338,0.10804826,0.138264939,115.2138519,122.2349548,0.601851852,53.83300781,129.1992188,0.434562931,0.477154794,129.1992188,590.7483521,210.1777954,1667.294556,726.0216675,0.033415947,0.013522618,37.15441895,29.75330734,0.700617284,143.5546875,67.99958882,0.542721003,0.543456029,129.1992188,blues
790.5915527,489.8193054,1867.739624,1111.50354,0.076063201,0.056575499,161.7766876,107.7797928,0.583333333,99.38401442,161.4990234,0.644514678,0.654734726,107.6660156,546.1140747,97.39280701,1402.482788,437.7048035,0.037101828,0.007713668,69.93138886,21.86551666,0.583333333,107.6660156,75.99954044,0.690662634,0.703846473,107.6660156,blues
869.2687988,397.7732849,2053.596191,1049.833618,0.096172541,0.057528533,176.6557159,133.3866119,0.564814815,129.1992188,75.99954044,0.586129246,0.597647035,129.1992188,724.74823,185.2884521,2061.239502,644.4568481,0.050495978,0.018684072,129.239624,57.12158585,0.533950617,61.5234375,92.28515625,0.668065877,0.670514759,92.28515625,blues
895.3676758,352.4506836,2197.848877,1005.027344,0.090512402,0.04754496,220.3287506,132.1610413,0.552469136,143.5546875,64.59960938,0.608127347,0.62205488,129.1992188,700.2937622,114.9237671,1897.081787,408.1677856,0.052322317,0.011825293,139.3263092,52.36761475,0.561728395,258.3984375,64.59960938,0.646552016,0.655201147,129.1992188,blues
739.1768188,343.8943481,1728.571167,889.2733765,0.074144788,0.045614086,275.6167603,184.127594,0.515432099,143.5546875,161.4990234,0.635198623,0.644954473,143.5546875,645.2828979,103.9774551,1798.122314,393.9838257,0.045581471,0.009177674,94.34316254,26.65500259,0.533950617,75.99954044,56.17357337,0.694224163,0.699241054,117.4538352,blues
897.3607178,469.9833679,2011.393921,1159.764771,0.111435287,0.080619968,114.0363464,106.6032257,0.595679012,80.74951172,117.4538352,0.495615561,0.521317025,117.4538352,612.0269775,230.2197876,1615.555176,718.8508301,0.047262907,0.023748534,40.14614868,29.30680466,0.62962963,80.74951172,117.4538352,0.598942159,0.609400654,117.4538352,blues
903.8530273,515.8267212,2252.545898,1112.183594,0.093093425,0.08415547,206.697403,133.5253448,0.558641975,36.9140625,64.59960938,0.614325582,0.615593707,129.1992188,638.4441528,145.4069977,1801.943726,474.5488281,0.04459434,0.010678552,113.8143311,38.01771545,0.533950617,64.59960938,258.3984375,0.655469656,0.697842732,129.1992188,blues
727.2192993,437.9428711,1704.512573,1126.963989,0.072633915,0.056148306,97.09794617,94.63202667,0.632716049,58.72691761,117.4538352,0.508232487,0.531083227,117.4538352,599.4353638,161.4935608,1574.582153,486.0336609,0.042183876,0.017021151,31.90540314,16.61672783,0.654320988,58.72691761,39.15127841,0.571638122,0.65467686,117.4538352,blues
1714.941162,490.8918152,3920.60498,747.7453003,0.196183413,0.100079961,304.5472107,139.1823883,0.561728395,117.4538352,43.06640625,0.751729278,0.759250652,117.4538352,1270.899048,186.6278687,3949.116455,250.2483673,0.086701244,0.023097381,202.9450989,48.27519226,0.586419753,117.4538352,43.06640625,0.836237626,0.846977617,117.4538352,blues
1592.475952,490.8029785,3614.919678,869.3816528,0.184875205,0.084639475,282.1727905,154.9543304,0.580246914,43.06640625,64.59960938,0.715970546,0.793859707,129.1992188,1238.352417,138.0814209,3723.615723,184.2708435,0.076260924,0.021378513,167.5841675,45.43419647,0.604938272,117.4538352,64.59960938,0.748569655,0.822277024,129.1992188,blues
1758.65625,590.9839478,3716.604248,1042.628784,0.23367013,0.127191857,187.0821991,113.5692368,0.549382716,184.5703125,92.28515625,0.581456683,0.587348616,92.28515625,1240.39502,270.9919739,3817.458008,392.1737976,0.067483939,0.032729629,120.8341751,64.4127655,0.527777778,61.5234375,58.72691761,0.625709466,0.679505616,92.28515625,blues
1526.480957,429.9403076,3565.20752,775.0222168,0.172386676,0.079535432,234.9342041,173.3567505,0.62654321,43.06640625,129.1992188,0.671776978,0.728775975,129.1992188,1214.570679,261.2315369,3524.965332,393.1168823,0.09533333,0.048512314,253.7558899,111.0041504,0.577160494,43.06640625,129.1992188,0.686752156,0.736435624,129.1992188,blues
1614.818726,400.1390381,3845.67041,687.31073,0.185149908,0.086537488,266.8605347,93.24642181,0.595679012,129.1992188,215.3320313,0.732224517,0.752202096,129.1992188,1328.249756,147.7188873,3962.042725,180.683197,0.077130325,0.023628904,186.0449371,36.78611374,0.543209877,99.38401442,215.3320313,0.782477463,0.788808807,129.1992188,blues
1311.994995,390.12677,3649.744629,661.6744385,0.129555285,0.072016709,158.173111,50.90819931,0.555555556,64.59960938,258.3984375,0.763008375,0.794259838,129.1992188,873.2453613,126.3574371,3322.293945,343.5095825,0.044073608,0.011893901,165.3686676,46.98881149,0.549382716,64.59960938,129.1992188,0.818517008,0.868464565,129.1992188,blues
1359.023682,531.3800049,3478.974854,1033.253052,0.123380445,0.082165182,147.2289429,111.5818481,0.62345679,80.74951172,117.4538352,0.589508304,0.626421019,117.4538352,929.6168823,210.5492401,3316.246094,478.0765076,0.047881749,0.018243546,109.7932587,49.70644379,0.617283951,80.74951172,117.4538352,0.624665844,0.640786644,117.4538352,blues
1437.460327,453.7824097,3682.842529,809.117981,0.141550243,0.072944775,147.480835,100.098671,0.614197531,51.6796875,143.5546875,0.615484902,0.630424253,143.5546875,1171.556641,158.8124237,3774.923584,223.5018768,0.075903207,0.022213947,135.7392426,53.92779541,0.524691358,75.99954044,143.5546875,0.67205507,0.715227123,143.5546875,blues
1639.716797,495.5622559,3615.21875,796.4171143,0.203882709,0.089896128,315.237793,196.184021,0.564814815,129.1992188,117.4538352,0.678803012,0.693753494,117.4538352,1295.694946,133.0537109,3734.847656,211.4889069,0.08946339,0.020824663,168.6838837,43.48467636,0.601851852,129.1992188,61.5234375,0.780389353,0.800371106,117.4538352,blues
992.3080444,554.2456665,2719.464355,1444.488037,0.077574082,0.051176433,93.46713257,75.5044632,0.50308642,129.1992188,41.67716734,0.502565214,0.516835921,129.1992188,659.4456787,161.0119781,2272.716797,818.5441895,0.038497996,0.010405878,56.80877304,27.41575623,0.561728395,64.59960938,61.5234375,0.600666714,0.676855429,129.1992188,blues
1549.997925,470.6799011,3452.922119,870.749939,0.188671276,0.09433981,439.7092896,272.6965332,0.564814815,143.5546875,33.99979441,0.669949138,0.677624423,143.5546875,1231.550293,206.5597687,3570.656982,300.7236633,0.089138873,0.033618093,278.785553,92.01374817,0.62345679,143.5546875,33.99979441,0.706175084,0.720469898,143.5546875,blues
1733.011597,378.3718567,3605.448975,618.9104614,0.231567577,0.082403876,480.4351807,168.7094269,0.466049383,33.12800481,49.69200721,0.686682555,0.70368364,99.38401442,1443.187256,185.8908691,3629.14209,181.8164825,0.123591758,0.043771464,343.9359131,77.65149689,0.558641975,184.5703125,49.69200721,0.801426417,0.826278575,99.38401442,blues
1434.847412,684.635376,3122.646729,1264.637939,0.18881768,0.13263537,191.2970276,234.4730072,0.586419753,25.33318015,49.69200721,0.496584829,0.589973173,143.5546875,846.4438477,349.1183777,2675.201416,914.8023071,0.051997803,0.039314806,99.12425232,73.9601059,0.583333333,24.37721108,49.69200721,0.578112139,0.610207611,143.5546875,blues
1880.986328,474.164978,3664.233398,706.9390259,0.287962168,0.122787073,506.8846436,286.1183777,0.549382716,51.6796875,49.69200721,0.582844259,0.587726808,99.38401442,1541.127686,242.4093323,3774.624268,233.43013,0.149343118,0.059000492,273.8806152,91.95281219,0.638888889,25.33318015,99.38401442,0.638342597,0.652807603,99.38401442,blues
1761.914917,515.4562378,3564.775391,786.1776733,0.246715605,0.115174979,546.7948608,271.2875366,0.540123457,86.1328125,92.28515625,0.648107042,0.690180782,92.28515625,1364.684937,189.4743042,3590.993896,228.5700226,0.108831629,0.037750516,346.9848938,80.5870285,0.564814815,44.55145474,92.28515625,0.766450682,0.772446933,92.28515625,blues
1752.182617,513.1344604,3540.184326,829.1844482,0.263120949,0.11684332,401.1349487,242.5598297,0.509259259,67.99958882,64.59960938,0.661313758,0.67050755,129.1992188,1393.131226,295.4161072,3618.342285,305.691864,0.122053713,0.063220337,254.9645538,88.96452332,0.586419753,67.99958882,64.59960938,0.725057196,0.760600897,129.1992188,blues
1579.390747,529.7146606,3392.908447,917.9940186,0.220535591,0.129472017,236.5868988,261.9358215,0.62654321,51.6796875,26.3671875,0.532967545,0.566796881,161.4990234,1085.815308,339.4366455,3298.866455,626.8776245,0.065669678,0.04576128,180.2155151,134.177002,0.555555556,53.83300781,26.91650391,0.611440956,0.612704982,161.4990234,blues
1621.413574,506.8118286,3339.141602,840.798584,0.216027096,0.112604707,351.2951355,209.4257813,0.527777778,184.5703125,46.14257813,0.614505002,0.656643979,92.28515625,1304.164307,257.8223877,3373.767822,436.7045898,0.109944031,0.048925221,384.7041931,157.15448,0.543209877,184.5703125,46.14257813,0.669993035,0.728277432,92.28515625,blues
1695.279541,531.0671387,3627.281738,880.1462402,0.220479742,0.102917179,423.5005188,299.5158691,0.552469136,53.83300781,26.3671875,0.578496263,0.599500866,107.6660156,1383.82373,272.1262207,3621.831299,342.7412109,0.116619974,0.052512698,267.109436,134.5203247,0.663580247,26.3671875,53.83300781,0.679873101,0.700200451,107.6660156,blues
1963.811401,573.843811,3780.40625,782.2351685,0.324430048,0.154186144,441.8711853,276.7549744,0.549382716,53.83300781,215.3320313,0.632765034,0.65320014,107.6660156,1450.89563,321.6155396,3788.381592,312.954834,0.131784618,0.062358763,289.8839111,116.3206863,0.722222222,107.6660156,26.91650391,0.634154257,0.752201455,107.6660156,blues
1729.118286,491.1217346,3471.36499,810.2337036,0.24342066,0.109129258,467.3795776,254.2664795,0.574074074,161.4990234,75.99954044,0.714554331,0.742636999,143.5546875,1297.721802,201.1874084,3540.916016,224.5188751,0.100066714,0.038441692,321.0019226,84.26711273,0.567901235,49.69200721,143.5546875,0.76058228,0.814514009,143.5546875,blues
2095.901123,465.5249634,4266.531738,458.3280334,0.320227981,0.109837361,368.6559753,116.0318222,0.481481481,67.99958882,64.59960938,0.716455717,0.773164206,129.1992188,1600.958984,182.2026215,4156.473145,182.9365234,0.159673259,0.043898072,219.5556946,36.08085251,0.583333333,67.99958882,64.59960938,0.758268836,0.829144781,129.1992188,blues
1736.798218,604.7602539,3852.216797,818.1885376,0.216656506,0.112459384,306.5557556,165.7342682,0.49382716,107.6660156,117.4538352,0.749427884,0.780151402,117.4538352,1479.869385,328.6305542,4010.326416,396.1427917,0.131573305,0.062467128,118.5304031,33.86992264,0.632716049,107.6660156,117.4538352,0.777453685,0.786779828,117.4538352,blues
1801.661987,496.87146,4120.98291,592.8465576,0.219030738,0.098541528,271.2554016,209.2744293,0.580246914,44.55145474,92.28515625,0.683267119,0.683464691,92.28515625,1803.662964,333.3630981,4371.041016,242.8760529,0.201763555,0.079950854,153.8405151,73.36724091,0.561728395,92.28515625,44.55145474,0.722246767,0.757741019,92.28515625,blues
1905.172119,369.7613831,4234.298828,376.457489,0.244370043,0.0874613,314.3816834,132.9563751,0.462962963,161.4990234,75.99954044,0.726245899,0.733553836,161.4990234,1773.9375,142.5174866,4273.609375,70.83532715,0.206465229,0.033110742,203.0814056,34.08444214,0.549382716,39.15127841,161.4990234,0.838443291,0.858713105,161.4990234,blues
1820.409668,489.3233643,4067.8479,533.6694946,0.217237607,0.099921934,300.3417969,168.0319214,0.49691358,26.91650391,53.83300781,0.707823662,0.81489085,107.6660156,1834.401855,236.7061462,4322.757324,154.732254,0.208616093,0.0563915,128.0301361,32.87047195,0.574074074,26.91650391,107.6660156,0.798285003,0.811710252,107.6660156,blues
1754.920898,561.0845947,3870.028076,770.5726929,0.230981931,0.113713518,329.5290222,159.8916168,0.537037037,53.83300781,161.4990234,0.667867096,0.721574299,161.4990234,1352.564575,260.9164429,3851.718262,341.5134277,0.110069312,0.051881917,158.8907013,47.25617981,0.580246914,40.37475586,161.4990234,0.78078875,0.821229252,161.4990234,blues
1729.048218,427.5437012,3790.641113,587.0855713,0.224085629,0.093127467,327.1952515,133.2544861,0.558641975,53.83300781,161.4990234,0.760567806,0.782005838,143.5546875,1499.510742,246.2893066,3976.664063,235.7614441,0.141079322,0.049694974,251.6787262,80.45405579,0.543209877,40.37475586,161.4990234,0.76121787,0.791689567,161.4990234,blues
1793.981079,382.2492981,4138.09668,429.7481384,0.217826262,0.082488529,268.4651184,122.887619,0.475308642,53.83300781,161.4990234,0.673041112,0.716477687,161.4990234,1655.308594,232.4823303,4217.583496,155.6372681,0.180907071,0.057039037,174.1459351,44.04098892,0.580246914,53.83300781,161.4990234,0.711070958,0.770059552,161.4990234,blues
1721.096069,573.6461182,3914.158203,905.9980469,0.214437723,0.10399507,301.3776245,171.753479,0.527777778,40.37475586,80.74951172,0.690919058,0.699748949,129.1992188,1557.642578,210.9268036,4187.377441,260.180542,0.159511745,0.038265213,142.5250092,39.91933441,0.530864198,75.99954044,39.15127841,0.789155618,0.800357853,80.74951172,blues
1547.544556,447.0960693,3534.469238,736.2577515,0.179107904,0.076764822,315.966217,167.6562195,0.5,143.5546875,36.9140625,0.76108933,0.763010484,143.5546875,1366.624023,229.9241028,3637.48291,396.6052551,0.126139581,0.039964683,151.483963,53.75138092,0.580246914,75.99954044,71.77734375,0.800864383,0.801398543,143.5546875,blues
1820.849365,370.0204163,4175.713379,391.8881531,0.2330226,0.092600748,293.8384094,108.7837906,0.441358025,143.5546875,75.99954044,0.772840348,0.785579844,143.5546875,1621.88269,155.9814453,4201.600098,105.2899857,0.174140558,0.039457668,183.4121552,32.02248383,0.589506173,75.99954044,143.5546875,0.82589781,0.878629636,143.5546875,blues
1566.956787,403.1487427,4109.884277,663.2526245,0.163105562,0.070119426,134.015274,78.44403076,0.50617284,34.91870777,33.99979441,0.688068372,0.737634966,107.6660156,1494.637939,209.6260986,4277.431152,230.6173401,0.134219229,0.040159751,160.9523468,51.11197662,0.546296296,34.91870777,67.99958882,0.745116337,0.768660038,107.6660156,blues
1641.639648,380.2350159,3744.683594,725.12854,0.198850468,0.077196196,558.833374,266.1309204,0.580246914,47.8515625,99.38401442,0.696305896,0.746788242,99.38401442,1423.274292,173.1364136,3786.155518,187.9363709,0.130562022,0.040757664,434.4292908,103.3587799,0.512345679,49.69200721,47.8515625,0.755032325,0.791090793,99.38401442,blues
1548.706421,392.0869751,3626.051758,819.1243896,0.193137497,0.073012061,507.0806274,280.178894,0.543209877,56.17357337,117.4538352,0.634070611,0.645784696,107.6660156,1278.037354,206.0601654,3668.453613,301.7913513,0.113415584,0.041757539,263.8454285,72.45860291,0.518518519,117.4538352,53.83300781,0.674515609,0.697417869,107.6660156,blues
1757.968384,645.6317749,3603.92041,1047.953003,0.239867598,0.118060976,555.1668091,434.3935547,0.552469136,29.36345881,215.3320313,0.638841538,0.643931185,117.4538352,1198.597046,408.1984558,3316.512451,690.7415771,0.107264899,0.06444966,405.7194214,221.780365,0.469135802,215.3320313,58.72691761,0.611990073,0.732003325,117.4538352,blues
1977.891602,360.9459534,3938.615723,504.7348633,0.281319439,0.101442136,419.4537048,253.2110748,0.614197531,39.15127841,58.72691761,0.74749382,0.762843255,117.4538352,1560.809082,280.6795654,3917.248535,264.4252014,0.15558739,0.086309977,369.8868408,117.4954071,0.453703704,39.15127841,58.72691761,0.778058785,0.803309631,117.4538352,blues
1595.296143,343.2466431,3478.841797,757.6479492,0.209382847,0.072035186,702.1272583,336.3305054,0.530864198,36.9140625,99.38401442,0.717214376,0.747698722,143.5546875,1396.47229,207.9147339,3587.704102,296.4906311,0.135802567,0.044565257,396.8356018,101.4694138,0.632716049,36.9140625,58.72691761,0.783010824,0.783068969,99.38401442,blues
1687.124268,247.766983,3686.19873,564.3492432,0.221489504,0.060002483,683.5386353,236.3456879,0.558641975,258.3984375,117.4538352,0.768488008,0.787556061,117.4538352,1551.67627,173.4482117,3831.946777,248.5737762,0.169467553,0.036939401,520.3255615,99.75640106,0.549382716,30.04632994,258.3984375,0.804978444,0.815863123,117.4538352,blues
1797.053101,342.8856506,3983.675537,601.9804077,0.250209808,0.070073463,607.8447876,228.1476288,0.533950617,39.15127841,161.4990234,0.724807937,0.770391011,161.4990234,1505.402344,182.4565735,3984.739258,205.6309509,0.131272942,0.041805752,474.3396912,87.7049942,0.533950617,39.15127841,80.74951172,0.765839984,0.772070766,161.4990234,blues
