mean_centroid,std_centroid,mean_rolloff,std_rolloff,mean_zcr,std_zcr,mean_flux,std_flux,low_e,bpm_second,bpm_first,tempo_strength_second,tempo_strength_first,estimated_tempo,genre
962.0534668,531.7218781,2346.055786,863.5797729,0.109811958,0.094415991,162.7759171,203.4993134,0.682098765,169.5739746,152.5268555,0.593551809,0.618191088,152.5268555,blues
1131.059875,511.5919189,2776.653442,798.5697632,0.134013206,0.093368918,222.8716354,212.7654037,0.62345679,74.53801082,138.4277344,0.632172886,0.647460056,103.525015,blues
1089.626221,481.1448975,2678.607422,793.1233826,0.126111649,0.085625704,238.4286041,211.16082,0.617283951,236.8652344,126.2849507,0.653406117,0.659665521,103.525015,blues
953.8688354,525.2615051,2348.946777,951.3433533,0.106828693,0.075880919,263.0690613,199.0589447,0.606481481,135.7528023,123.815918,0.647380179,0.663448036,161.4990234,blues
1096.353271,486.6965637,2906.849365,784.6798401,0.121068094,0.098135181,190.4222107,195.6096191,0.617283951,128.5045993,83.44116211,0.628853241,0.673049606,107.6660156,blues
1023.688812,527.5538177,2417.899597,987.9484863,0.124522284,0.088386841,296.0599518,233.0127258,0.608024691,61.5234375,169.5739746,0.694104367,0.709417644,117.4538352,blues
979.3046265,377.2334595,2584.11731,674.6615906,0.101137612,0.056903007,190.1043091,163.0510559,0.654320988,172.265625,152.5268555,0.643081392,0.659844043,125.6103516,blues
873.4997864,584.4920502,2062.834351,1062.13681,0.102738298,0.104107041,201.1498795,211.2129135,0.601851852,153.8085938,74.53801082,0.64079584,0.676591152,99.38401442,blues
983.1842041,587.9733124,2399.390198,1062.337402,0.120487738,0.106745496,234.2132568,217.3475647,0.604938272,70.06835938,138.4277344,0.605258256,0.639250713,99.38401442,blues
1115.529297,467.3047485,2901.881348,674.2366638,0.117054675,0.079657327,236.0962143,225.8639069,0.600308642,78.44238281,139.9658203,0.637348731,0.65975906,99.38401442,blues
1062.062531,533.505249,2601.480042,995.0438538,0.119665135,0.08631569,207.272522,219.3575668,0.615740741,161.4990234,75.53185096,0.654070303,0.689613727,107.6660156,blues
975.8723145,483.269989,2523.123047,924.3582764,0.104676332,0.079622088,224.6331329,197.5151901,0.668209877,92.28515625,199.9511719,0.58931528,0.599095758,92.28515625,blues
1026.84903,520.9433899,2667.475342,959.4092102,0.108888224,0.083784066,134.6269608,156.859169,0.674382716,61.21333953,172.265625,0.578207864,0.597938455,104.9743652,blues
1334.990234,546.1592407,3103.871704,690.9234009,0.163634595,0.112575117,277.8839111,227.8931961,0.609567901,46.99707031,73.61778846,0.628465405,0.652943093,95.83458534,blues
1028.175049,454.105423,2562.318359,770.9673767,0.115672093,0.077403655,219.2979202,221.7497253,0.62962963,54.83837808,133.5058594,0.684829259,0.704729844,107.6660156,blues
1033.152985,506.9470215,2376.295105,905.7531738,0.12085904,0.076436474,207.1014099,160.9526443,0.611111111,80.26012074,104.0771484,0.651400032,0.682549295,129.1992188,blues
932.6541443,468.2635956,2134.927246,766.3074188,0.104114091,0.065209029,225.8257065,143.3618011,0.612654321,74.22936481,114.84375,0.695001126,0.706879684,143.5546875,blues
925.2648926,420.3739166,2199.394104,787.7236023,0.103655996,0.058475201,206.8752289,143.1264839,0.578703704,152.5268555,188.4155273,0.673770484,0.677500737,117.4538352,blues
950.7709656,494.729248,2220.827637,867.0045776,0.105539689,0.074125395,137.634964,151.6516876,0.62191358,130.5042614,105.7771382,0.486087696,0.487490761,129.1992188,blues
887.2792358,494.4700317,2024.619629,815.049942,0.10003728,0.068572579,221.2154541,141.8065987,0.591049383,80.45372596,134.5825195,0.689012323,0.701459286,134.5825195,blues
964.8729248,445.0213928,2288.152161,863.6142883,0.106380412,0.061733932,237.6268997,165.8144608,0.566358025,95.36132813,76.90429688,0.656498732,0.669526342,110.7421875,blues
970.4735107,445.3006287,2321.53186,805.9597931,0.105821945,0.060764249,243.2764664,143.5663528,0.575617284,172.265625,64.59960938,0.639107137,0.659150576,129.1992188,blues
866.6014099,399.0088348,2075.661255,763.7876587,0.094054893,0.049631535,229.3746719,149.1360092,0.567901235,96.72668783,188.4155273,0.685062713,0.687123674,130.5042614,blues
945.1369629,495.4048767,2215.859619,956.0247498,0.111460947,0.077914175,160.7913589,159.2062759,0.643518519,166.3929332,76.26342773,0.578239905,0.588534694,117.4538352,blues
990.87854,480.3566895,2331.135437,799.2228088,0.109918369,0.067712544,223.8196106,143.2066002,0.587962963,96.89941406,147.65625,0.648987122,0.658654344,129.1992188,blues
927.3741455,492.9994202,2121.485596,838.4579163,0.10666493,0.070157049,128.2265854,132.0619164,0.635802469,44.04518821,39.15127841,0.583703819,0.598036359,117.4538352,blues
1509.74585,401.800293,3969.054321,410.6345215,0.153548229,0.078229094,448.1048737,176.1132355,0.563271605,139.4764293,135.3515625,0.79276831,0.817739585,117.4538352,blues
1448.697632,370.3803558,3732.189331,405.7819366,0.15326371,0.071885936,373.6451111,179.8711395,0.547839506,80.26012074,96.89941406,0.788564312,0.861387611,129.1992188,blues
1598.909729,457.2740479,3906.897339,502.7989197,0.180939518,0.096793957,288.4373856,159.5302429,0.566358025,60.82430753,110.1129705,0.664984693,0.719768935,110.7421875,blues
1336.589294,371.7185669,3518.468872,480.7725525,0.132810995,0.070420297,372.2816925,213.3189545,0.595679012,80.74951172,96.89941406,0.755077267,0.781824284,129.1992188,blues
1502.816895,352.1107483,3924.758789,362.8606415,0.153513517,0.064869465,456.8912201,139.5891266,0.529320988,67.99958882,90.06676307,0.782968505,0.812544286,129.1992188,blues
1111.640961,357.5924988,3522.489624,506.3591614,0.0877012,0.036704698,320.6032562,107.7883911,0.529320988,221.484375,161.4990234,0.795153495,0.814437664,129.1992188,blues
1157.452026,441.0167999,3396.713379,666.2683105,0.097038919,0.059768214,271.7669983,154.827137,0.572530864,79.98046875,89.48863636,0.652186689,0.697380625,117.4538352,blues
1373.572876,344.469223,3818.919922,393.1925964,0.136711959,0.057860266,222.4228516,130.3731384,0.62808642,75.99954044,152.5268555,0.697720558,0.719412802,143.5546875,blues
1522.366272,411.8578796,3717.202393,447.8223724,0.168690983,0.083406931,432.24823,227.1178741,0.558641975,95.36132813,166.3929332,0.753071766,0.769931732,117.4538352,blues
995.961731,500.9995575,2723.451721,1111.490356,0.091375764,0.067291499,184.6853447,126.3669319,0.586419753,144.955221,63.06152344,0.605935935,0.657453083,129.1992188,blues
1414.349365,380.6195374,3531.428589,542.340744,0.151053995,0.073017053,465.2581787,252.2672882,0.583333333,117.9199219,146.199116,0.713660113,0.730809715,136.3769531,blues
1596.353455,329.37883,3636.519531,388.4500122,0.197751641,0.068753436,601.21521,202.9508896,0.547839506,41.41000601,132.5120192,0.7714984,0.783148311,99.38401442,blues
1233.67511,578.7295837,3078.500366,913.1977539,0.141924568,0.112771615,201.3905258,217.8142776,0.617283951,77.26619945,38.26284555,0.585341422,0.645586344,136.3769531,blues
1719.026794,389.9746399,3721.223389,459.7269135,0.237932585,0.099371143,510.5010376,269.399086,0.564814815,75.53185096,46.66638448,0.702217619,0.71511886,103.525015,blues
1547.266052,383.7539063,3579.246948,468.0463562,0.182753034,0.081020983,585.5597076,253.9486771,0.533950617,129.941743,92.28515625,0.727663325,0.758579327,104.8694957,blues
1591.428955,450.5543671,3595.164307,513.430191,0.207461417,0.108533233,459.759201,235.8040543,0.547839506,98.59940378,66.2995991,0.730691415,0.733652484,129.1992188,blues
1401.529907,464.5895996,3464.486206,711.0474243,0.156860538,0.087857395,263.5585327,242.6531067,0.625,85.2355957,52.75634766,0.616788729,0.645933375,152.5268555,blues
1443.328308,415.8078156,3346.087036,631.2062073,0.167894788,0.08195712,482.0111084,247.1280823,0.527777778,123.046875,69.21386719,0.693258689,0.72770403,104.8694957,blues
1592.048706,429.9706116,3692.362793,564.2915649,0.195960015,0.09143668,414.67099,294.3621826,0.601851852,53.83300781,39.0234375,0.683681206,0.688118128,107.6660156,blues
1700.906128,506.1561584,3814.550415,544.6219025,0.244517215,0.131137028,515.7448273,275.1578598,0.584876543,119.2016602,67.29125977,0.711057182,0.77739425,107.6660156,blues
1514.445435,375.752243,3514.730469,511.0162811,0.180824809,0.078606442,480.5519867,228.374115,0.567901235,147.65625,118.7492819,0.75112432,0.772803962,143.5546875,blues
1860.120422,409.415329,4235.262207,350.3218536,0.265219733,0.097282715,581.7151794,192.9615936,0.515432099,66.2995991,139.9658203,0.745600263,0.800655894,129.1992188,blues
1708.72467,580.2388,3964.85083,603.3492737,0.222158164,0.127090845,458.6049347,237.2832947,0.561728395,107.6660156,86.8137043,0.770999544,0.80422848,117.4538352,blues
1885.340515,469.7781067,4292.617676,374.5630035,0.243001051,0.106609911,425.9584808,312.4446793,0.604938272,126.8920898,68.4183055,0.722438179,0.737967493,110.7421875,blues
1875.067749,352.366333,4290.341064,235.2818909,0.243918747,0.07960345,520.2432556,222.1680832,0.547839506,118.7492819,118.7492819,0.758492853,0.796769488,134.5825195,blues
1924.574646,459.548996,4254.934326,350.68396,0.251114666,0.107044831,474.8233795,255.3323593,0.560185185,40.37475586,80.74951172,0.773544295,0.826916977,107.6660156,blues
1595.758545,521.6582947,3857.317627,597.8656921,0.200364359,0.113495726,538.8111267,234.1054611,0.569444444,119.2016602,161.4990234,0.731483225,0.76967747,134.5825195,blues
1651.451904,418.139328,3926.885254,384.8164673,0.204303823,0.084932471,523.2258453,193.1117935,0.546296296,112.4725342,121.1242676,0.790811452,0.797304054,134.5825195,blues
1771.149109,404.1587219,4210.605225,319.4524994,0.22627873,0.090701815,474.5478516,226.1216583,0.561728395,134.5825195,90.84320068,0.72622231,0.741141155,134.5825195,blues
1745.109619,528.7417908,4130.138062,530.9980316,0.224130914,0.114555184,398.3524933,215.2648621,0.572530864,84.7869873,169.5739746,0.720042714,0.733695477,99.10167347,blues
1510.871582,436.036972,3565.423218,579.3360291,0.181640625,0.076646376,457.4978027,247.0400009,0.561728395,75.99954044,143.5546875,0.776915865,0.781993544,143.5546875,blues
1769.20343,367.2101288,4225.675293,259.5744019,0.230244607,0.086906876,546.9559937,205.1411591,0.546296296,56.45680147,73.8884421,0.811317595,0.813576705,143.5546875,blues
1615.386841,365.3375854,4291.753174,343.2452087,0.175255235,0.064807769,303.5071716,152.7101135,0.577160494,146.6585726,126.2849507,0.732586816,0.744021861,107.6660156,blues
1559.7229,347.7718201,3799.248169,456.9413452,0.184467681,0.067214904,449.2026825,187.0294647,0.574074074,47.8515625,99.38401442,0.759315143,0.80303457,99.38401442,blues
1433.098755,381.6947632,3623.127441,608.4616852,0.167620085,0.066538025,454.6121979,228.73983,0.566358025,107.6660156,86.8137043,0.694609011,0.712160646,107.6660156,blues
1420.286743,576.8906708,3387.408813,887.2564087,0.16857174,0.105479363,476.1296997,358.965538,0.533950617,148.0407715,158.5626776,0.688723127,0.72981245,117.4538352,blues
1801.784302,399.8672028,3977.378784,354.6785583,0.241595827,0.103228372,344.6737976,173.8339386,0.537037037,48.93909801,48.93909801,0.751687409,0.772099321,117.4538352,blues
1523.368408,370.3302002,3512.088867,488.8045807,0.192502812,0.071342284,585.3355865,254.849617,0.521604938,152.5268555,68.14903846,0.761531166,0.771772863,121.469351,blues
1629.325134,291.2327042,3782.084473,391.2666321,0.203280464,0.04929301,719.7443542,212.345993,0.518518519,80.74951172,139.4764293,0.79409919,0.820895004,117.4538352,blues
1668.626099,336.3729858,4012.037842,364.8054504,0.20474606,0.069245774,605.5013428,203.1897087,0.529320988,57.57540943,161.4990234,0.781808898,0.817588321,139.4764293,blues
1413.575562,401.417984,3312.29187,607.4407196,0.17807474,0.07455438,511.803421,248.1956024,0.580246914,127.2416548,58.72691761,0.757085422,0.790150878,117.4538352,blues
1677.808411,339.7335358,3804.066284,491.7976685,0.230664968,0.063450556,640.6419373,290.314888,0.459876543,114.2916166,199.9511719,0.737977966,0.746387492,114.2916166,blues
1485.804565,323.6725769,3514.846802,435.3415833,0.184336364,0.057837654,577.4844971,229.5814209,0.538580247,123.326527,144.955221,0.699632244,0.732011481,117.4538352,blues
1595.261841,360.2698364,3887.706787,340.1391068,0.199430816,0.073063031,597.4355927,216.6977997,0.535493827,114.5608836,129.1992188,0.794636608,0.806544793,129.1992188,blues
1497.409973,370.7460175,3425.141724,510.8036194,0.198730469,0.071106214,580.7207489,310.5870895,0.569444444,75.99954044,36.31912071,0.680778981,0.699765288,96.72668783,blues
1022.098145,532.6465759,2482.582153,1011.133209,0.125626389,0.087064914,294.1357117,182.0262527,0.577160494,59.81445313,165.0878906,0.683060913,0.692549199,143.5546875,blues
857.0457153,509.5638886,2107.861389,1023.4216,0.088520786,0.069594961,257.234848,186.6438522,0.574074074,123.326527,79.98046875,0.624383642,0.667132002,129.1992188,blues
1042.7948,468.0419006,2587.323914,863.116333,0.110922104,0.068816252,316.1495819,167.764946,0.587962963,173.034668,129.1992188,0.66727495,0.676477424,101.7933239,blues
808.6047668,351.8613281,2164.535584,677.6528625,0.07353274,0.03317801,256.1477203,126.1678658,0.586419753,139.4764293,64.59960938,0.731063742,0.750722875,101.7933239,blues
751.3383331,403.9487,1862.671875,803.1572266,0.073691979,0.045309298,83.70526123,81.69460487,0.662037037,55.00329059,112.5599254,0.559295479,0.584027538,107.6660156,blues
1073.759491,559.2204742,2651.807129,1036.712921,0.114454027,0.080157381,289.4780884,160.9281921,0.547839506,80.14237253,107.6660156,0.640160806,0.666954586,143.5546875,blues
785.9927368,424.3435211,1928.883118,828.0227661,0.079441169,0.045230818,189.5616531,128.7760315,0.574074074,79.98046875,46.51772104,0.597315706,0.644759688,129.1992188,blues
754.0717163,519.9463501,1855.328003,954.7676697,0.073665567,0.069574028,167.6915131,169.2455711,0.606481481,112.4725342,172.265625,0.536009795,0.549727825,99.10167347,blues
567.2567139,325.155899,1456.415497,531.313858,0.049691483,0.023996707,61.33527565,85.75473785,0.682098765,42.76851609,40.31254514,0.454955859,0.468605345,107.6660156,blues
983.1790161,583.6674652,2438.518921,1207.619202,0.109276891,0.09290475,217.8540649,179.1228714,0.643518519,103.525015,75.53185096,0.691026357,0.711499095,103.525015,blues
1015.039734,469.4965515,2471.749207,785.1083069,0.118574612,0.071442731,335.8358765,167.262867,0.563271605,172.265625,146.199116,0.696299463,0.702268362,123.326527,blues
999.9730835,461.7190552,2352.137024,786.9080811,0.117415417,0.071526036,102.6851845,120.8846359,0.62345679,187.9261364,148.0407715,0.610081278,0.616254219,123.326527,blues
949.3747864,458.7386932,2421.621277,871.7245178,0.098535454,0.061486087,323.0824432,173.9842758,0.572530864,60.12517756,166.3929332,0.721853234,0.738239443,117.4538352,blues
1644.648926,420.5355682,3954.217407,439.4903412,0.206264488,0.09724636,409.7403107,231.671402,0.546296296,46.51772104,95.36132813,0.734864616,0.764308155,129.1992188,blues
1293.045227,471.9667816,3177.559814,717.1966248,0.15524023,0.087887183,267.8000183,266.2383041,0.603395062,141.9771635,144.5800781,0.534100815,0.566506531,99.97558594,blues
1290.562927,306.2981873,2918.563354,477.1598053,0.184028447,0.050848089,248.6069717,128.6464691,0.615740741,80.45372596,92.28515625,0.761871456,0.815342712,92.28515625,classical
1219.874817,319.4573212,2887.061035,550.0775452,0.161622606,0.053447681,196.3192062,98.31783676,0.592592593,93.96306818,112.5599254,0.724331481,0.747997644,117.4538352,classical
1286.461365,283.219986,2982.481567,451.7541351,0.176098973,0.042811666,301.4139862,103.2828865,0.555555556,215.3320313,141.9771635,0.837792991,0.849131922,99.38401442,classical
1357.762939,367.0634155,3243.687866,606.8459167,0.191607751,0.069661394,118.0770226,87.93611145,0.608024691,114.7493061,105.7771382,0.675617862,0.681589534,136.3769531,classical
1508.98053,342.2859955,3364.596069,486.0791473,0.227720946,0.07184316,265.1095505,106.4438057,0.589506173,80.74951172,161.4990234,0.814597672,0.847819735,134.5825195,classical
1317.78125,342.5404053,3134.094604,469.069519,0.166463152,0.061720032,279.2135239,180.8639526,0.515432099,59.81445313,200.9765625,0.669897918,0.703507127,143.5546875,classical
1239.691284,353.6834869,3100.764648,496.6375732,0.149534814,0.065054512,206.8955536,148.8760376,0.589506173,77.75878906,92.28515625,0.786592394,0.822821418,103.525015,classical
1267.985901,413.3977356,3026.079956,608.7744751,0.162405215,0.079717372,195.6334152,151.8122406,0.589506173,87.83280222,71.77734375,0.664868154,0.679348787,107.6660156,classical
1393.840637,349.4548187,3232.555786,419.672226,0.181809679,0.065727787,232.5815506,164.4657364,0.577160494,67.99958882,129.1992188,0.746448761,0.764497729,129.1992188,classical
1086.63269,353.949585,2978.80957,593.1887207,0.113454074,0.050833551,169.3783798,116.4644203,0.563271605,123.046875,157.2860054,0.776879036,0.791920414,123.326527,classical
1342.524048,389.5609283,3121.217896,549.5966797,0.179847494,0.07732931,246.3885727,191.8352814,0.606481481,99.38401442,146.1181641,0.7149122,0.729957338,107.6660156,classical
967.4477234,351.9231873,2306.644531,648.1249695,0.12434569,0.049631583,240.5454559,109.9261017,0.567901235,143.5546875,118.7492819,0.827465968,0.844292255,143.5546875,classical
1201.154663,425.7096863,2791.756348,663.7142944,0.154032737,0.074310688,188.7172546,128.1703072,0.61882716,99.38401442,89.20898438,0.749505231,0.776930894,99.97558594,classical
1296.289795,498.2983551,2941.24292,753.9139709,0.182395309,0.093734926,158.8178864,170.1948013,0.663580247,64.59960938,61.5234375,0.670938306,0.702443551,129.1992188,classical
1254.642273,367.1881561,2861.789429,543.0496216,0.162214279,0.060860075,150.3614273,155.9500809,0.688271605,107.6660156,73.8884421,0.743841154,0.754069217,143.5546875,classical
1300.192139,362.7236633,3107.759644,583.2997131,0.166584656,0.063802369,173.238884,133.8074608,0.691358025,81.06617647,81.06617647,0.829429121,0.84174525,104.9743652,classical
1003.231293,367.8822632,2531.380859,665.1140747,0.114163477,0.055418218,237.0906067,137.4819183,0.574074074,62.70658053,49.69200721,0.782859533,0.835858063,99.38401442,classical
1252.706299,350.0749054,2753.39209,617.6869202,0.174386591,0.05588688,162.7384033,157.3092651,0.62037037,104.8694957,184.5703125,0.671033928,0.700690245,101.7933239,classical
1056.132172,425.2554626,2615.253906,844.2710571,0.12936208,0.06063766,62.18575668,90.79180527,0.703703704,164.0625,100.9368896,0.711500021,0.730378257,136.3769531,classical
1086.343567,451.3290863,2743.988037,740.6600037,0.127352357,0.079119675,161.7017975,118.3860893,0.615740741,135.3515625,175.3417969,0.74424666,0.769986702,103.525015,classical
1144.315521,385.036087,2697.349365,651.8662109,0.149320483,0.062840194,205.7943802,155.9240799,0.62191358,59.81445313,59.81445313,0.680819483,0.697951304,143.5546875,classical
1258.04126,343.2588196,2852.700928,569.9994202,0.171019942,0.05519161,222.7611542,214.0301208,0.625,161.4990234,146.199116,0.708462916,0.721241511,129.1992188,classical
1134.304138,327.703064,2620.9198,495.2743683,0.14712058,0.050824834,243.9244995,176.6459808,0.533950617,55.00329059,107.6660156,0.744204447,0.784288869,107.6660156,classical
955.2044373,337.7068176,2450.531677,608.3834534,0.108115431,0.047662437,240.2421188,136.2654724,0.557098765,92.75841346,95.83458534,0.789664982,0.805934534,108.4189248,classical
1168.237,317.3794403,2676.580444,473.59552,0.153130889,0.048271932,357.7761841,154.4179611,0.561728395,152.5268555,152.5268555,0.776402813,0.78701343,143.5546875,classical
1099.48938,321.0606537,2506.275513,481.9061432,0.143461861,0.047632288,381.7929688,146.5859032,0.558641975,67.99958882,161.4990234,0.766840565,0.807619075,129.1992188,classical
1260.831543,365.1235962,2747.626831,602.4340363,0.177894369,0.059485907,147.3436966,189.7447968,0.703703704,118.7492819,121.1242676,0.643195996,0.682394216,152.5268555,classical
895.8680725,299.4129181,2133.631409,512.7287292,0.109181803,0.037496025,245.5385056,141.158577,0.570987654,167.198989,116.6381836,0.836108838,0.844021296,136.3769531,classical
1224.895325,416.5735779,2734.234985,700.4161377,0.173487768,0.073653201,296.332077,157.2693977,0.581790123,53.83300781,161.4990234,0.770811768,0.80229822,152.5268555,classical
1390.636047,424.5258484,3112.461792,629.1086426,0.195522301,0.082020715,197.8517838,187.7613831,0.575617284,71.77734375,143.5546875,0.767457228,0.78903971,136.3769531,classical
1175.338959,373.807724,2718.284424,585.0546875,0.147073779,0.062445011,296.7097092,182.9041748,0.586419753,94.61558949,137.0294744,0.789302946,0.798592373,117.4538352,classical
753.9865417,335.2807159,1809.935547,661.9650269,0.08441228,0.033930004,138.7421837,124.027359,0.665123457,112.5599254,139.4764293,0.707222633,0.712894519,112.5599254,classical
793.4687195,272.0749969,1985.856506,464.7588806,0.082508214,0.018826131,151.4944687,96.55429077,0.669753086,183.0322266,157.3580228,0.859686403,0.862454301,123.326527,classical
1088.745514,431.0271759,2639.860962,680.28302,0.128919084,0.072261119,136.3829536,167.6765327,0.708333333,146.1181641,175.3417969,0.784369629,0.801727464,114.2916166,classical
1352.476868,458.2154388,3067.584351,631.5977173,0.187348314,0.09658701,175.0346718,142.4288025,0.62191358,151.0120739,159.9609375,0.816907227,0.823037033,123.326527,classical
939.234314,510.2479553,2144.181885,940.0933228,0.122563876,0.091032509,206.5091629,155.3019409,0.611111111,96.62334736,118.7492819,0.731867167,0.747416603,143.5546875,classical
1191.703003,503.0343475,2829.356567,915.9262695,0.144538041,0.08294767,166.5689049,143.7584648,0.62345679,150.7324219,178.891226,0.7633873,0.768608889,117.4538352,classical
1407.552429,412.358963,3089.815308,559.7333374,0.196153224,0.082855545,133.5009613,118.9838104,0.635802469,143.5546875,113.0493164,0.711040735,0.730450221,152.5268555,classical
1210.006714,364.445343,2784.462524,580.7322998,0.156960912,0.060069844,136.8069496,130.4659004,0.658950617,105.7771382,139.4764293,0.65091626,0.654190668,123.326527,classical
1301.25824,382.4383545,3142.584839,651.8765869,0.188659951,0.08749827,89.36400986,130.7428703,0.75462963,221.484375,209.9487305,0.715593086,0.726312379,129.1992188,classical
1286.216309,346.0506287,3041.133057,543.9820251,0.161261864,0.061821748,87.7169342,79.16664886,0.634259259,119.2016602,178.891226,0.719851013,0.722623748,112.5599254,classical
1287.232422,381.9108582,2960.749146,558.2745667,0.168034412,0.072748721,59.07952118,62.34639931,0.700617284,164.0625,187.9261364,0.658202518,0.693316535,129.1992188,classical
1222.992737,201.8066521,2544.81958,498.7749176,0.186406963,0.039460663,274.2553558,147.4306831,0.581039755,46.91162109,184.5703125,0.663169071,0.672761644,141.9771635,classical
870.1338196,319.6294861,1991.987427,669.6595001,0.103074886,0.031810429,169.4494934,150.9854202,0.597222222,95.36132813,95.36132813,0.578952095,0.586290916,129.1992188,classical
1095.181824,387.4497833,2469.273438,727.8085022,0.145907037,0.057572298,231.6116028,155.7497177,0.533950617,62.84577383,96.72668783,0.641901385,0.646168966,117.4538352,classical
998.2680969,155.1794739,2295.654724,432.9059296,0.126415264,0.031819975,247.3826218,151.9753151,0.552307692,99.38401442,138.4277344,0.667242118,0.763582424,92.28515625,classical
1473.664917,284.8525391,3373.751221,415.2962036,0.205949031,0.0492156,395.0666046,129.289566,0.555555556,111.5112305,156.8847656,0.815640153,0.831503029,123.326527,classical
1075.967468,284.9760132,2652.953735,416.6414185,0.130413353,0.041371834,151.3064194,115.2934265,0.614197531,164.0625,172.265625,0.830001551,0.835895327,123.326527,classical
1203.442322,484.5406494,2655.163452,976.4500427,0.167338058,0.085588599,391.8860016,259.6916504,0.513888889,117.9199219,152.5268555,0.633300012,0.636399117,143.5546875,classical
1557.225525,269.5774536,3588.511597,404.6076355,0.202676781,0.05598552,329.3834839,202.8449097,0.46749226,56.45680147,37.45691636,0.653989891,0.683530851,114.2916166,classical
1056.606567,309.6660309,2826.348999,414.628006,0.108507112,0.037285503,200.0924149,110.5806236,0.591049383,221.484375,209.9487305,0.933696337,0.935000542,117.4538352,classical
1052.244202,370.5314484,2747.950073,774.7703552,0.114709057,0.07073533,282.6492157,283.9880981,0.470588235,126.2849507,200.9765625,0.602050792,0.616334706,129.1992188,classical
1575.426758,426.055191,3597.357666,520.6701813,0.209555671,0.084700864,248.9385529,175.078804,0.560185185,66.21459961,121.1242676,0.709037943,0.737402099,161.4990234,classical
1278.587463,341.2589722,2939.774658,568.0977478,0.171961471,0.054084457,348.1632385,209.9650574,0.56097561,125.6103516,71.77734375,0.619782976,0.648498989,107.6660156,classical
1529.687988,287.0430374,2901.321045,421.1445313,0.252153784,0.079979861,504.5870972,220.9608536,0.487841945,116.2109375,178.891226,0.796665232,0.808093762,108.4189248,classical
991.1798401,387.0432587,2279.977417,745.3848267,0.123191021,0.058010664,114.6097488,90.17496872,0.569444444,132.6599121,172.265625,0.737950072,0.743946375,112.5599254,classical
1562.685486,227.4319839,3163.220825,290.0357208,0.24525433,0.057235532,355.4087524,151.1910591,0.527777778,135.3515625,178.891226,0.672084348,0.685209074,114.2916166,classical
1360.3125,431.0925598,3062.649536,777.2721863,0.187746026,0.072116464,195.0942688,169.8091736,0.558641975,161.4990234,178.891226,0.611755565,0.61239869,107.6660156,classical
952.1338806,291.5235748,2271.054993,503.5150146,0.128987756,0.040213532,155.1554642,84.68883133,0.555555556,128.1738281,161.4990234,0.768959644,0.779817031,129.1992188,classical
1336.018982,377.1616058,2989.376953,586.5145721,0.186463818,0.070780009,278.3703232,182.4427032,0.580246914,75.99954044,88.09037642,0.691403301,0.720275226,117.4538352,classical
