1179.79089355,404.69708252,3418.81274414,464.494384766,0.0560888536274,0.0591119751334,339.604797363,136.403137207,0.325077399381,hiphop
695.567443848,222.311035156,1867.02209473,779.466430664,0.0598136968911,0.0298005025834,296.776916504,128.168930054,0.523219814241,hiphop
1386.16503906,353.340484619,3623.44506836,416.863891602,0.106549620628,0.0863340944052,414.004699707,164.149597168,0.684210526316,hiphop
1089.99804688,581.952331543,2826.08300781,1229.48449707,0.110682629049,0.0997989922762,261.818725586,141.42489624,0.578947368421,hiphop
1016.05767822,414.934997559,2346.28808594,819.874694824,0.12562790513,0.0651666820049,208.029205322,153.358718872,0.62037037037,jazz
876.954589844,406.036102295,2071.04223633,824.708862305,0.106066457927,0.0573445037007,202.840393066,153.28237915,0.638888888889,jazz
945.415893555,408.778564453,2068.05175781,682.526123047,0.106630966067,0.0560734346509,237.14515686,175.160842896,0.496913580247,jazz
666.633544922,305.552734375,1500.3458252,520.825561523,0.0838938131928,0.028564080596,153.783157349,118.334892273,0.567901234568,jazz
755.629699707,357.309814453,1705.90820312,766.47265625,0.0891615152359,0.0414134673774,201.082672119,161.285064697,0.530864197531,jazz
1912.04699707,191.120788574,4283.54052734,118.543418884,0.198665469885,0.0612555034459,637.520874023,91.0112762451,0.59133126935,metal
1661.11401367,152.357727051,3966.00927734,183.939407349,0.172785043716,0.0429459139705,519.460998535,104.168182373,0.578947368421,metal
1544.19909668,136.415344238,3783.91015625,214.339660645,0.175586238503,0.0414588116109,582.56048584,135.542785645,0.455108359133,metal
1869.92626953,184.209991455,4104.57519531,180.769821167,0.213781014085,0.0593300387263,608.727966309,141.628433228,0.532507739938,metal
1849.57043457,146.150238037,4120.34179688,109.850944519,0.192724451423,0.0524116568267,547.284606934,83.6078109741,0.547987616099,metal
1115.46166992,344.677978516,3385.57983398,646.267700195,0.0839737951756,0.0531652830541,278.940246582,128.850891113,0.510835913313,pop
1081.29541016,359.556793213,3201.84741211,721.138244629,0.0918195471168,0.0606017634273,336.703857422,117.210365295,0.560371517028,pop
1057.26940918,217.986602783,3346.61303711,547.157958984,0.0776790454984,0.0338627099991,345.146484375,114.090103149,0.560371517028,pop
1078.45141602,212.241363525,2872.08251953,392.349578857,0.11685039103,0.0502840206027,288.612823486,119.477828979,0.547987616099,pop
1272.06860352,191.136016846,3363.6796875,419.009155273,0.127099767327,0.0405857115984,451.406066895,151.287887573,0.544891640867,pop
1182.02832031,321.426757812,2995.5078125,585.212219238,0.135251641273,0.0590957999229,328.911071777,163.258483887,0.564814814815,reggae
868.142150879,313.418365479,2222.30639648,630.399536133,0.0853428095579,0.04297272861,193.17364502,85.2376327515,0.583333333333,reggae
924.787414551,402.053741455,2563.21557617,950.483703613,0.0872023552656,0.0486922226846,332.491760254,147.808563232,0.521604938272,reggae
960.625793457,472.212646484,2480.10644531,769.704833984,0.102363973856,0.0927608534694,277.18170166,150.88760376,0.441358024691,reggae
1041.57873535,429.694793701,2707.10253906,895.789611816,0.104018248618,0.0575981587172,303.927856445,146.060928345,0.450617283951,reggae
1236.33544922,334.423370361,3273.3125,560.108581543,0.113898582757,0.0562244690955,295.725982666,179.010513306,0.574074074074,rock
953.68963623,346.310150146,2535.00317383,666.986206055,0.0779725536704,0.0357369482517,273.166870117,128.80619812,0.469135802469,rock
1048.7911377,384.623077393,2858.63232422,666.225341797,0.0831798836589,0.0533813610673,205.990203857,144.982772827,0.574074074074,rock
679.088256836,355.277618408,1845.24267578,768.322814941,0.0465278439224,0.0255492012948,231.540405273,141.997955322,0.546296296296,rock
651.461914062,302.742584229,1914.52783203,704.119934082,0.0424087718129,0.0155226998031,273.656677246,113.269195557,0.490740740741,rock
